-10.0,-5.0636564111
-9.93311036789,-9.25754756001
-9.86622073579,-9.43148546047
-9.79933110368,-5.56493132966
-9.73244147157,0.631751014459
-9.66555183946,6.47337265073
-9.59866220736,9.46345011664
-9.53177257525,8.36102923276
-9.46488294314,3.69494907774
-9.39799331104,-2.48722908307
-9.33110367893,-7.51744293494
-9.26421404682,-9.25859113776
-9.19732441472,-7.01229793604
-9.13043478261,-1.79747699406
-9.0635451505,4.11069717944
-8.99665551839,8.1732785803
-8.92976588629,8.67861301698
-8.86287625418,5.4631158707
-8.79598662207,-0.0415879715306
-8.72909698997,-5.44540960362
-8.66220735786,-8.43749298547
-8.59531772575,-7.77435401553
-8.52842809365,-3.79595263405
-8.46153846154,1.74416586685
-8.39464882943,6.45139404611
-8.32775919732,8.32507579534
-8.26086956522,6.60865322826
-8.19397993311,2.09376392061
-8.127090301,-3.24330494705
-8.0602006689,-7.10648498895
-7.99331103679,-7.86771842219
-7.92642140468,-5.25271665694
-7.85953177258,-0.435990988227
-7.79264214047,4.48580955252
-7.72575250836,7.40644934339
-7.65886287625,7.11140308204
-7.59197324415,3.7822367888
-7.52508361204,-1.10509258728
-7.45819397993,-5.43408172046
-7.39130434783,-7.36423131804
-7.32441471572,-6.11339982302
-7.25752508361,-2.27346422156
-7.19063545151,2.46752082543
-7.1237458194,6.06711495537
-7.05685618729,7.00838559665
-6.98996655518,4.93884054431
-6.92307692308,0.799426260301
-6.85618729097,-3.60212593339
-6.78929765886,-6.38062189654
-6.72240802676,-6.38080559328
-6.65551839465,-3.65705471479
-6.58862876254,0.573525585801
-6.52173913043,4.47427951564
-6.45484949833,6.38632075948
-6.38795986622,5.53388511789
-6.32107023411,2.33785782095
-6.25418060201,-1.78867883981
-6.1872909699,-5.06482428579
-6.12040133779,-6.11044631077
-6.05351170569,-4.52727582424
-5.98662207358,-1.04798038862
-5.91973244147,2.80130256665
-5.85284280936,5.37017811257
-5.78595317726,5.59158782441
-5.71906354515,3.42441830568
-5.65217391304,-0.152186928986
-5.58528428094,-3.58027240329
-5.51839464883,-5.40163410304
-5.45150501672,-4.87798725627
-5.38461538462,-2.28903106118
-5.31772575251,1.21137744413
-5.2508361204,4.10892005909
-5.18394648829,5.18392017661
-5.11705685619,4.02445436918
-5.05016722408,1.18173863462
-4.98327759197,-2.08963491549
-4.91638795987,-4.38508996725
-4.84949832776,-4.75311730572
-4.78260869565,-3.0890707242
-4.71571906355,-0.157008343729
-4.64882943144,2.75980930103
-4.58193979933,4.42042648968
-4.51505016722,4.15406560881
-4.44816053512,2.12986072389
-4.38127090301,-0.739455096387
-4.3143812709,-3.20830630425
-4.2474916388,-4.238953785
-4.18060200669,-3.43741039501
-4.11371237458,-1.20160508998
-4.04682274247,1.47273495689
-3.97993311037,3.43507490675
-3.91304347826,3.87504525947
-3.84615384615,2.65645505954
-3.77926421405,0.352960568567
-3.71237458194,-2.02005862721
-3.64548494983,-3.45285678762
-3.57859531773,-3.37090876899
-3.51170568562,-1.86399380688
-3.44481605351,0.375970010607
-3.3779264214,2.3714319911
-3.3110367893,3.28575929762
-3.24414715719,2.77373605482
-3.17725752508,1.10929436018
-3.11036789298,-0.955499837573
-3.04347826087,-2.52953832239
-2.97658862876,-2.96724762682
-2.90969899666,-2.13267925899
-2.84280936455,-0.435389366896
-2.77591973244,1.36756709873
-2.70903010033,2.50892681453
-2.64214046823,2.53768033026
-2.57525083612,1.49582316581
-2.50836120401,-0.123184182198
-2.44147157191,-1.60624159445
-2.3745819398,-2.33455280602
-2.30769230769,-2.04153409362
-2.24080267559,-0.90731886718
-2.17391304348,0.542084468158
-2.10702341137,1.67751782766
-2.04013377926,2.03976498568
-1.97324414716,1.52447751665
-1.90635451505,0.404833101752
-1.83946488294,-0.8082219766
-1.77257525084,-1.59842151945
-1.70568561873,-1.66386272226
-1.63879598662,-1.03045914941
-1.57190635452,-0.0174482379474
-1.50501672241,0.920128479046
-1.4381270903,1.39549277037
-1.37123745819,1.24936780752
-1.30434782609,0.598971840919
-1.23745819398,-0.235878190068
-1.17056856187,-0.887629617583
-1.10367892977,-1.10274166541
-1.03678929766,-0.839168318811
-0.969899665552,-0.262643889045
-0.903010033445,0.347216946941
-0.836120401338,0.730850426749
-0.769230769231,0.759199393055
-0.702341137124,0.473697376171
-0.635451505017,0.0452881658723
-0.56856187291,-0.319891338965
-0.501672240803,-0.478618850055
-0.434782608696,-0.406208563828
-0.367892976589,-0.188306089816
-0.301003344482,0.0394856296913
-0.234113712375,0.16801718094
-0.167224080268,0.166364367947
-0.100334448161,0.0846093618467
-0.0334448160535,0.0109781925405
0.0334448160535,0.0109781925405
0.100334448161,0.0846093618467
0.167224080268,0.166364367947
0.234113712375,0.16801718094
0.301003344482,0.0394856296913
0.367892976589,-0.188306089816
0.434782608696,-0.406208563828
0.501672240803,-0.478618850055
0.56856187291,-0.319891338965
0.635451505017,0.0452881658723
0.702341137124,0.473697376171
0.769230769231,0.759199393055
0.836120401338,0.730850426749
0.903010033445,0.347216946941
0.969899665552,-0.262643889045
1.03678929766,-0.839168318811
1.10367892977,-1.10274166541
1.17056856187,-0.887629617583
1.23745819398,-0.235878190068
1.30434782609,0.598971840919
1.37123745819,1.24936780752
1.4381270903,1.39549277037
1.50501672241,0.920128479046
1.57190635452,-0.0174482379474
1.63879598662,-1.03045914941
1.70568561873,-1.66386272226
1.77257525084,-1.59842151945
1.83946488294,-0.8082219766
1.90635451505,0.404833101752
1.97324414716,1.52447751665
2.04013377926,2.03976498568
2.10702341137,1.67751782766
2.17391304348,0.542084468158
2.24080267559,-0.90731886718
2.30769230769,-2.04153409362
2.3745819398,-2.33455280602
2.44147157191,-1.60624159445
2.50836120401,-0.123184182198
2.57525083612,1.49582316581
2.64214046823,2.53768033026
2.70903010033,2.50892681453
2.77591973244,1.36756709873
2.84280936455,-0.435389366896
2.90969899666,-2.13267925899
2.97658862876,-2.96724762682
3.04347826087,-2.52953832239
3.11036789298,-0.955499837573
3.17725752508,1.10929436018
3.24414715719,2.77373605482
3.3110367893,3.28575929762
3.3779264214,2.3714319911
3.44481605351,0.375970010607
3.51170568562,-1.86399380688
3.57859531773,-3.37090876899
3.64548494983,-3.45285678762
3.71237458194,-2.02005862721
3.77926421405,0.352960568567
3.84615384615,2.65645505954
3.91304347826,3.87504525947
3.97993311037,3.43507490675
4.04682274247,1.47273495689
4.11371237458,-1.20160508998
4.18060200669,-3.43741039501
4.2474916388,-4.238953785
4.3143812709,-3.20830630425
4.38127090301,-0.739455096387
4.44816053512,2.12986072389
4.51505016722,4.15406560881
4.58193979933,4.42042648968
4.64882943144,2.75980930103
4.71571906355,-0.157008343729
4.78260869565,-3.0890707242
4.84949832776,-4.75311730572
4.91638795987,-4.38508996725
4.98327759197,-2.08963491549
5.05016722408,1.18173863462
5.11705685619,4.02445436918
5.18394648829,5.18392017661
5.2508361204,4.10892005909
5.31772575251,1.21137744413
5.38461538462,-2.28903106118
5.45150501672,-4.87798725627
5.51839464883,-5.40163410304
5.58528428094,-3.58027240329
5.65217391304,-0.152186928986
5.71906354515,3.42441830568
5.78595317726,5.59158782441
5.85284280936,5.37017811257
5.91973244147,2.80130256665
5.98662207358,-1.04798038862
6.05351170569,-4.52727582424
6.12040133779,-6.11044631077
6.1872909699,-5.06482428579
6.25418060201,-1.78867883981
6.32107023411,2.33785782095
6.38795986622,5.53388511789
6.45484949833,6.38632075948
6.52173913043,4.47427951564
6.58862876254,0.573525585801
6.65551839465,-3.65705471479
6.72240802676,-6.38080559328
6.78929765886,-6.38062189654
6.85618729097,-3.60212593339
